iter	Passed	Remaining
9442	66406	3917
9443	66412	3909
9444	66419	3902
9445	66425	3895
9446	66431	3888
9447	66437	3881
9448	66443	3874
9449	66449	3867
9450	66455	3860
9451	66462	3853
9452	66468	3846
9453	66474	3839
9454	66481	3832
9455	66488	3825
9456	66494	3817
9457	66500	3810
9458	66506	3803
9459	66512	3796
9460	66519	3789
9461	66526	3782
9462	66533	3775
9463	66539	3768
9464	66546	3761
9465	66553	3754
9466	66559	3747
9467	66565	3740
9468	66572	3733
9469	66579	3726
9470	66585	3719
9471	66592	3712
9472	66598	3704
9473	66605	3697
9474	66612	3690
9475	66621	3684
9476	66630	3677
9477	66637	3670
9478	66645	3663
9479	66651	3655
9480	66657	3648
9481	66664	3641
9482	66670	3634
9483	66676	3627
9484	66682	3620
9485	66688	3613
9486	66694	3606
9487	66700	3599
9488	66706	3592
9489	66712	3585
9490	66718	3578
9491	66724	3571
9492	66730	3563
9493	66736	3556
9494	66742	3549
9495	66749	3542
9496	66756	3535
9497	66762	3528
9498	66767	3521
9499	66774	3514
9500	66780	3507
9501	66786	3500
9502	66793	3493
9503	66799	3486
9504	66805	3479
9505	66811	3472
9506	66818	3464
9507	66824	3457
9508	66831	3450
9509	66837	3443
9510	66843	3436
9511	66849	3429
9512	66856	3422
9513	66861	3415
9514	66867	3408
9515	66873	3401
9516	66878	3394
9517	66885	3387
9518	66891	3380
9519	66897	3372
9520	66903	3365
9521	66909	3358
9522	66916	3351
9523	66922	3344
9524	66928	3337
9525	66935	3330
9526	66940	3323
9527	66946	3316
9528	66952	3309
9529	66957	3302
9530	66963	3295
9531	66970	3288
9532	66976	3281
9533	66982	3273
9534	66988	3266
9535	66994	3259
9536	66999	3252
9537	67005	3245
9538	67011	3238
9539	67018	3231
9540	67024	3224
9541	67030	3217
9542	67035	3210
9543	67041	3203
9544	67047	3196
9545	67053	3189
9546	67059	3181
9547	67065	3174
9548	67071	3167
9549	67077	3160
9550	67083	3153
9551	67089	3146
9552	67102	3139
9553	67107	3132
9554	67113	3125
9555	67119	3118
9556	67125	3111
9557	67131	3104
9558	67136	3097
9559	67142	3090
9560	67148	3083
9561	67154	3076
9562	67160	3069
9563	67166	3061
9564	67172	3054
9565	67178	3047
9566	67184	3040
9567	67190	3033
9568	67197	3026
9569	67203	3019
9570	67211	3012
9571	67218	3005
9572	67223	2998
9573	67229	2991
9574	67235	2984
9575	67241	2977
9576	67248	2970
9577	67253	2963
9578	67259	2956
9579	67266	2949
9580	67272	2941
9581	67279	2934
9582	67285	2927
9583	67291	2920
9584	67298	2913
9585	67303	2906
9586	67309	2899
9587	67314	2892
9588	67320	2885
9589	67326	2878
9590	67333	2871
9591	67339	2864
9592	67345	2857
9593	67351	2850
9594	67357	2843
9595	67363	2836
9596	67369	2829
9597	67376	2821
9598	67384	2814
9599	67393	2808
9600	67400	2801
9601	67407	2794
9602	67413	2786
9603	67420	2779
9604	67425	2772
9605	67432	2765
9606	67437	2758
9607	67444	2751
9608	67449	2744
9609	67455	2737
9610	67462	2730
9611	67469	2723
9612	67475	2716
9613	67481	2709
9614	67488	2702
9615	67495	2695
9616	67502	2688
9617	67508	2681
9618	67514	2674
9619	67520	2667
9620	67527	2660
9621	67533	2653
9622	67539	2645
9623	67545	2638
9624	67552	2631
9625	67558	2624
9626	67564	2617
9627	67571	2610
9628	67576	2603
9629	67582	2596
9630	67588	2589
9631	67594	2582
9632	67601	2575
9633	67606	2568
9634	67612	2561
9635	67618	2554
9636	67624	2547
9637	67631	2540
9638	67637	2533
9639	67643	2526
9640	67649	2519
9641	67655	2512
9642	67662	2504
9643	67669	2497
9644	67675	2490
9645	67682	2483
9646	67689	2476
9647	67696	2469
9648	67702	2462
9649	67709	2455
9650	67717	2448
9651	67723	2441
9652	67730	2434
9653	67738	2427
9654	67744	2420
9655	67750	2413
9656	67757	2406
9657	67763	2399
9658	67770	2392
9659	67776	2385
9660	67783	2378
9661	67790	2371
9662	67796	2364
9663	67804	2357
9664	67810	2350
9665	67816	2343
9666	67823	2336
9667	67830	2329
9668	67836	2322
9669	67841	2315
9670	67847	2308
9671	67853	2301
9672	67859	2294
9673	67865	2286
9674	67871	2279
9675	67877	2272
9676	67884	2265
9677	67890	2258
9678	67896	2251
9679	67902	2244
9680	67908	2237
9681	67914	2230
9682	67921	2223
9683	67926	2216
9684	67932	2209
9685	67938	2202
9686	67944	2195
9687	67950	2188
9688	67956	2181
9689	67963	2174
9690	67970	2167
9691	67976	2160
9692	67983	2153
9693	67989	2146
9694	67995	2139
9695	68002	2132
9696	68008	2125
9697	68013	2117
9698	68019	2110
9699	68025	2103
9700	68031	2096
9701	68037	2089
9702	68043	2082
9703	68049	2075
9704	68054	2068
9705	68060	2061
9706	68067	2054
9707	68073	2047
9708	68079	2040
9709	68085	2033
9710	68091	2026
9711	68097	2019
9712	68103	2012
9713	68108	2005
9714	68114	1998
9715	68120	1991
9716	68126	1984
9717	68132	1977
9718	68138	1970
9719	68144	1963
9720	68149	1955
9721	68154	1948
9722	68160	1941
9723	68166	1934
9724	68172	1927
9725	68178	1920
9726	68183	1913
9727	68190	1906
9728	68196	1899
9729	68202	1892
9730	68207	1885
9731	68212	1878
9732	68218	1871
9733	68224	1864
9734	68229	1857
9735	68235	1850
9736	68241	1843
9737	68247	1836
9738	68253	1829
9739	68259	1822
9740	68265	1815
9741	68270	1808
9742	68276	1800
9743	68282	1793
9744	68288	1786
9745	68294	1779
9746	68299	1772
9747	68305	1765
9748	68311	1758
9749	68316	1751
9750	68322	1744
9751	68328	1737
9752	68333	1730
9753	68339	1723
9754	68346	1716
9755	68351	1709
9756	68358	1702
9757	68363	1695
9758	68369	1688
9759	68375	1681
9760	68381	1674
9761	68386	1667
9762	68392	1660
9763	68397	1653
9764	68403	1646
9765	68409	1639
9766	68415	1632
9767	68421	1625
9768	68427	1618
9769	68433	1611
9770	68439	1603
9771	68444	1596
9772	68451	1589
9773	68457	1582
9774	68462	1575
9775	68468	1568
9776	68474	1561
9777	68480	1554
9778	68486	1547
9779	68492	1540
9780	68498	1533
9781	68504	1526
9782	68509	1519
9783	68515	1512
9784	68521	1505
9785	68527	1498
9786	68533	1491
9787	68539	1484
9788	68546	1477
9789	68553	1470
9790	68560	1463
9791	68567	1456
9792	68574	1449
9793	68581	1442
9794	68587	1435
9795	68597	1428
9796	68606	1421
9797	68614	1414
9798	68622	1407
9799	68629	1400
9800	68636	1393
9801	68642	1386
9802	68647	1379
9803	68653	1372
9804	68659	1365
9805	68665	1358
9806	68671	1351
9807	68677	1344
9808	68684	1337
9809	68690	1330
9810	68699	1323
9811	68705	1316
9812	68711	1309
9813	68717	1302
9814	68723	1295
9815	68730	1288
9816	68736	1281
9817	68742	1274
9818	68747	1267
9819	68753	1260
9820	68760	1253
9821	68766	1246
9822	68772	1239
9823	68779	1232
9824	68785	1225
9825	68793	1218
9826	68800	1211
9827	68808	1204
9828	68814	1197
9829	68821	1190
9830	68827	1183
9831	68834	1176
9832	68840	1169
9833	68846	1162
9834	68853	1155
9835	68860	1148
9836	68866	1141
9837	68873	1134
9838	68879	1127
9839	68885	1120
9840	68890	1113
9841	68896	1106
9842	68901	1099
9843	68908	1092
9844	68914	1084
9845	68919	1077
9846	68925	1070
9847	68931	1063
9848	68937	1056
9849	68943	1049
9850	68949	1042
9851	68955	1035
9852	68961	1028
9853	68967	1021
9854	68972	1014
9855	68979	1007
9856	68986	1000
9857	68992	993
9858	68998	986
9859	69004	979
9860	69010	972
9861	69015	965
9862	69021	958
9863	69027	951
9864	69032	944
9865	69038	937
9866	69044	930
9867	69050	923
9868	69056	916
9869	69062	909
9870	69067	902
9871	69073	895
9872	69079	888
9873	69085	881
9874	69090	874
9875	69096	867
9876	69102	860
9877	69109	853
9878	69115	846
9879	69120	839
9880	69126	832
9881	69132	825
9882	69137	818
9883	69143	811
9884	69149	804
9885	69155	797
9886	69161	790
9887	69167	783
9888	69173	776
9889	69178	769
9890	69184	762
9891	69189	755
9892	69195	748
9893	69201	741
9894	69207	734
9895	69212	727
9896	69218	720
9897	69224	713
9898	69231	706
9899	69237	699
9900	69242	692
9901	69248	685
9902	69254	678
9903	69260	671
9904	69265	664
9905	69272	657
9906	69277	650
9907	69283	643
9908	69288	636
9909	69294	629
9910	69300	622
9911	69306	615
9912	69312	608
9913	69317	601
9914	69323	594
9915	69328	587
9916	69334	580
9917	69339	573
9918	69345	566
9919	69352	559
9920	69357	552
9921	69363	545
9922	69369	538
9923	69375	531
9924	69381	524
9925	69387	517
9926	69393	510
9927	69399	503
9928	69404	496
9929	69410	489
9930	69416	482
9931	69422	475
9932	69428	468
9933	69434	461
9934	69441	454
9935	69447	447
9936	69453	440
9937	69459	433
9938	69465	426
9939	69471	419
9940	69477	412
9941	69483	405
9942	69489	398
9943	69494	391
9944	69500	384
9945	69505	377
9946	69511	370
9947	69518	363
9948	69523	356
9949	69529	349
9950	69534	342
9951	69540	335
9952	69546	328
9953	69551	321
9954	69558	314
9955	69564	307
9956	69570	300
9957	69576	293
9958	69581	286
9959	69587	279
9960	69592	272
9961	69598	265
9962	69604	258
9963	69610	251
9964	69615	244
9965	69621	237
9966	69627	230
9967	69632	223
9968	69638	216
9969	69644	209
9970	69649	202
9971	69655	195
9972	69661	188
9973	69667	181
9974	69673	174
9975	69679	167
9976	69684	160
9977	69690	153
9978	69696	146
9979	69702	139
9980	69708	132
9981	69714	125
9982	69720	118
9983	69726	111
9984	69732	104
9985	69737	97
9986	69743	90
9987	69749	83
9988	69755	76
9989	69761	69
9990	69767	62
9991	69773	55
9992	69779	48
9993	69785	41
9994	69791	34
9995	69797	27
9996	69803	20
9997	69808	13
9998	69815	6
9999	69820	0
