iter	RMSE
9540	107727.2629
9541	107719.6891
9542	107713.3265
9543	107705.7342
9544	107696.0856
9545	107684.0337
9546	107674.825
9547	107665.7053
9548	107657.3361
9549	107648.945
9550	107639.15
9551	107632.3485
9552	107625.9152
9553	107618.3513
9554	107609.5123
9555	107605.2449
9556	107595.4206
9557	107589.6393
9558	107586.0771
9559	107579.7922
9560	107573.5669
9561	107565.0011
9562	107556.2044
9563	107548.0591
9564	107539.9411
9565	107534.2421
9566	107523.6188
9567	107513.5987
9568	107504.7217
9569	107500.389
9570	107492.0622
9571	107483.8147
9572	107475.4547
9573	107465.7309
9574	107456.1326
9575	107447.7757
9576	107434.2276
9577	107427.724
9578	107420.39
9579	107414.5391
9580	107406.3603
9581	107402.4132
9582	107394.231
9583	107386.2909
9584	107375.4895
9585	107371.5589
9586	107364.5503
9587	107356.825
9588	107350.0962
9589	107344.1284
9590	107333.2566
9591	107324.6661
9592	107317.9286
9593	107313.8819
9594	107304.9003
9595	107298.1759
9596	107286.2102
9597	107281.4784
9598	107274.7723
9599	107260.4146
9600	107253.0989
9601	107241.4344
9602	107232.5848
9603	107218.2604
9604	107210.4003
9605	107201.6889
9606	107195.3492
9607	107186.8288
9608	107180.274
9609	107172.915
9610	107164.8005
9611	107154.6587
9612	107147.3555
9613	107139.3458
9614	107131.9265
9615	107123.7156
9616	107115.649
9617	107107.6795
9618	107098.6842
9619	107087.7324
9620	107077.1953
9621	107071.6498
9622	107064.1655
9623	107052.369
9624	107045.7689
9625	107034.0754
9626	107025.8847
9627	107018.18
9628	107013.6589
9629	107006.8493
9630	107000.6043
9631	106992.9251
9632	106985.9313
9633	106978.7836
9634	106968.3512
9635	106960.5868
9636	106952.0529
9637	106943.1397
9638	106936.588
9639	106930.1686
9640	106921.2136
9641	106914.1043
9642	106901.1081
9643	106894.8129
9644	106888.3506
9645	106878.8971
9646	106872.3295
9647	106861.916
9648	106850.5506
9649	106843.6771
9650	106836.2013
9651	106830.408
9652	106822.6801
9653	106815.4039
9654	106808.5295
9655	106805.2128
9656	106790.607
9657	106784.4265
9658	106776.5619
9659	106768.5905
9660	106755.1932
9661	106752.0415
9662	106744.2461
9663	106735.516
9664	106728.6223
9665	106721.1642
9666	106711.3104
9667	106699.6007
9668	106694.0369
9669	106687.8203
9670	106682.2158
9671	106679.1044
9672	106669.9988
9673	106658.0332
9674	106653.5229
9675	106645.424
9676	106633.6084
9677	106623.9662
9678	106615.7809
9679	106609.1601
9680	106595.417
9681	106587.6153
9682	106578.3039
9683	106572.2158
9684	106564.8327
9685	106552.7968
9686	106538.1453
9687	106530.7887
9688	106521.2629
9689	106513.2831
9690	106504.7125
9691	106498.1006
9692	106487.1876
9693	106478.8171
9694	106470.8258
9695	106463.6792
9696	106455.0235
9697	106452.951
9698	106442.5307
9699	106434.9472
9700	106428.9324
9701	106422.8643
9702	106410.0829
9703	106398.1879
9704	106388.9381
9705	106381.6426
9706	106372.6985
9707	106362.9849
9708	106357.3735
9709	106343.9956
9710	106338.8533
9711	106332.4465
9712	106325.4614
9713	106324.2578
9714	106320.6176
9715	106311.7569
9716	106303.9716
9717	106297.9024
9718	106285.6159
9719	106281.8562
9720	106271.2271
9721	106261.0843
9722	106252.2765
9723	106242.1308
9724	106234.8063
9725	106225.3762
9726	106213.9887
9727	106201.4712
9728	106186.6552
9729	106176.3104
9730	106167.185
9731	106162.4532
9732	106153.7598
9733	106146.572
9734	106142.4432
9735	106134.4494
9736	106126.5446
9737	106119.5038
9738	106113.4479
9739	106103.1564
9740	106097.3532
9741	106092.4271
9742	106080.4477
9743	106070.6532
9744	106059.0348
9745	106052.6095
9746	106044.6042
9747	106039.0586
9748	106032.3508
9749	106029.0021
9750	106020.2757
9751	106012.7898
9752	106010.2502
9753	105999.5743
9754	105987.486
9755	105979.377
9756	105968.837
9757	105959.8918
9758	105954.1343
9759	105945.9001
9760	105934.9982
9761	105927.2268
9762	105922.3715
9763	105914.7175
9764	105903.2108
9765	105893.2557
9766	105880.3048
9767	105873.1027
9768	105866.4396
9769	105857.9731
9770	105851.3823
9771	105845.4465
9772	105837.5758
9773	105828.4892
9774	105819.9062
9775	105812.7354
9776	105803.0106
9777	105797.8475
9778	105784.1248
9779	105773.2671
9780	105768.9608
9781	105764.3896
9782	105757.9947
9783	105749.7624
9784	105745.1955
9785	105738.5349
9786	105730.6811
9787	105723.459
9788	105710.3632
9789	105702.6881
9790	105693.28
9791	105687.1887
9792	105675.665
9793	105667.8109
9794	105663.6139
9795	105658.3487
9796	105651.6747
9797	105640.7461
9798	105635.2402
9799	105628.0722
9800	105621.0416
9801	105613.0653
9802	105610.9684
9803	105597.0818
9804	105588.719
9805	105578.3713
9806	105574.0932
9807	105565.8125
9808	105554.7082
9809	105548.8196
9810	105542.1185
9811	105534.7928
9812	105524.9903
9813	105519.5527
9814	105514.0216
9815	105507.3995
9816	105501.2344
9817	105496.0721
9818	105492.5806
9819	105484.4653
9820	105475.7055
9821	105468.3166
9822	105461.4591
9823	105454.7019
9824	105447.3434
9825	105440.3445
9826	105428.738
9827	105418.5037
9828	105409.1142
9829	105402.1306
9830	105389.7994
9831	105382.597
9832	105376.0053
9833	105369.1112
9834	105360.0264
9835	105349.0222
9836	105339.8255
9837	105332.1591
9838	105324.1515
9839	105316.5282
9840	105305.3909
9841	105299.039
9842	105297.9047
9843	105289.6289
9844	105280.2861
9845	105272.9243
9846	105264.2915
9847	105257.3541
9848	105250.6668
9849	105243.5984
9850	105238.3459
9851	105230.2793
9852	105222.9852
9853	105213.3692
9854	105206.5956
9855	105198.7313
9856	105189.9298
9857	105183.4044
9858	105173.0556
9859	105163.1493
9860	105156.3073
9861	105150.0508
9862	105143.2848
9863	105134.9122
9864	105125.9467
9865	105117.6148
9866	105110.9701
9867	105105.2338
9868	105100.1216
9869	105089.9703
9870	105083.4289
9871	105077.2687
9872	105071.5526
9873	105065.2715
9874	105058.1875
9875	105048.8799
9876	105040.3693
9877	105029.0275
9878	105017.2937
9879	105010.1252
9880	105003.1309
9881	104995.175
9882	104984.7667
9883	104973.9832
9884	104965.9633
9885	104957.7253
9886	104951.7128
9887	104944.2921
9888	104935.4451
9889	104931.2388
9890	104924.1857
9891	104915.4205
9892	104905.6771
9893	104900.1177
9894	104889.2329
9895	104881.35
9896	104873.6211
9897	104868.9975
9898	104857.8854
9899	104848.0132
9900	104842.2734
9901	104829.5409
9902	104820.8256
9903	104811.6244
9904	104804.5642
9905	104796.2348
9906	104791.5112
9907	104783.6306
9908	104776.652
9909	104768.8565
9910	104757.0031
9911	104745.3909
9912	104734.7463
9913	104726.6892
9914	104716.0685
9915	104714.7705
9916	104709.8705
9917	104702.2796
9918	104689.8697
9919	104676.7319
9920	104668.8589
9921	104658.7107
9922	104650.1526
9923	104643.7562
9924	104637.7967
9925	104625.8105
9926	104617.7168
9927	104609.8035
9928	104602.3188
9929	104595.1246
9930	104588.4152
9931	104580.9409
9932	104571.9045
9933	104565.4617
9934	104555.885
9935	104545.2039
9936	104538.041
9937	104531.6038
9938	104526.472
9939	104517.5978
9940	104504.0157
9941	104492.6809
9942	104488.3837
9943	104479.5236
9944	104469.8863
9945	104462.131
9946	104448.4652
9947	104440.288
9948	104436.6248
9949	104424.1886
9950	104421.5478
9951	104414.076
9952	104407.2965
9953	104403.5046
9954	104395.3753
9955	104386.9831
9956	104380.7241
9957	104371.5695
9958	104365.1295
9959	104359.9661
9960	104353.8394
9961	104348.5292
9962	104341.9323
9963	104334.0305
9964	104330.2879
9965	104319.9874
9966	104310.8987
9967	104306.9407
9968	104298.8675
9969	104294.4549
9970	104286.3518
9971	104278.2585
9972	104272.7424
9973	104266.7485
9974	104259.6274
9975	104253.7027
9976	104249.8286
9977	104241.0789
9978	104235.3071
9979	104230.4305
9980	104222.5027
9981	104211.7053
9982	104206.0647
9983	104198.8491
9984	104193.6136
9985	104185.157
9986	104178.7459
9987	104172.272
9988	104163.651
9989	104155.4251
9990	104148.7274
9991	104143.6675
9992	104137.539
9993	104128.6644
9994	104122.4715
9995	104114.9718
9996	104103.6084
9997	104099.7308
9998	104086.8028
9999	104079.961
